verified;variant;url;title;rating;product;images;date;content;author;Split_4;Split_3;Split_2;Split_1;Sentiment_4;Sentiment_3;Sentiment_2;Sentiment_1;Keywords_4;Keywords_3;Keywords_2;Keywords_1
Yes;Color: Matte Black;https://www.amazon.com/Apple-iPhone-32GB-Rose-Renewed/product-reviews/B0731HBTZ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Broken......;1.0;Apple iPhone 7, GSM Unlocked, 32GB - Rose Gold (Renewed);;09 May 2021;Unfortunately, this was purchased for my elderly mother and the speaker phone did not work. Nor will the battery charge, she can only use it while plugged in. I’m in the process of attempting an exchange.;Jennifer Schofield;xyz;I’m in the process of attempting an exchange.;Nor will the battery charge, she can only use it while plugged in.;Unfortunately, this was purchased for my elderly mother and the speaker phone did not work.;other;other;other;bug;['xyz'];['exchange', 'process', 'attempting'];['battery', 'only', 'nor'];['unfortunately', 'elderly', 'mother']
