verified;variant;url;title;rating;product;images;date;content;author;Split_4;Split_3;Split_2;Split_1;Sentiment_4;Sentiment_3;Sentiment_2;Sentiment_1;Keywords_4;Keywords_3;Keywords_2;Keywords_1
Yes;Color: Matte Black;https://www.amazon.com/Apple-iPhone-32GB-Rose-Renewed/product-reviews/B0731HBTZ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;The kid loves her phone. She wanted the 11 but loves the 7.;5.0;Apple iPhone 7, GSM Unlocked, 32GB - Rose Gold (Renewed);;21 Apr 2021;This is what my grand daughter wanted for her birthday. Grandma made it happen. She wanted an Iphone, so she could FaceTime me, and to keep up with the latest games and things like her cousins. She’s a happy kid right now. Of rage loves the touch screen, and her battery doesn’t run down fast.;Andrettia Thompson;She’s a happy kid right now.;She wanted an Iphone, so she could FaceTime me, and to keep up with the latest games and things like her cousins.;Grandma made it happen.;This is what my grand daughter wanted for her birthday.;other;other;other;other;['happy', 'kid', 'right'];['iphone', 'latest', 'cousins'];['grandma', 'made', 'happen'];['birthday', 'daughter', 'her']
